,unnamed:_0,tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity_days,should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_rupees,bidder_name,awarded_value,status,contract_date,tender_stage,department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,season,scheme,erosion,roads_bridges_embkt,response_type,flood_response_-_subhead,month,tender_district_externalreference,tender_district_title_description,tender_district_location,btc_flag,district_finalised,tender_villages,tender_block,tender_subdistrict,tender_revenueci,tender_revenueci_location,hq_flag,revenue_circle_finalised
1655,1303,2021_DoWR_20025_1,TEZPUR/2020-21/SDRF/I,Immediate measures for closing of breach of Ghiladhari dyke at Borpam area including restoration of damaged section of the dyke from Borpma Tiniali to Nathgaon of river Ghiladhari under SDRF for 2020-21.,Immediate measures for closing of breach of Ghiladhari dyke at Borpam area including restoration of damaged section of the dyke from Borpma Tiniali to Nathgaon of river Ghiladhari under SDRF for 2020-21.,Works,Open Tender,Works,Civil Works,No,No,NA ,07-Jan-2021 06:00 PM,NA ,180.0,No ,No,Online,20-Jan-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,10753596.0,KAMAL KAKATI-ASHIT ROY JV,9677699.34,Accepted-AOC,15-May-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 4, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2},2021_05,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1656,1310,2021_DoWR_20041_2,TEZPUR/2020-21/SDRF/II,Immediate measures for restoration of damages at Botiamari and its adjoining areas on right bank or river Buroi under SDRF for the year 2020-21.,Immediate measures for restoration of damages at Botiamari and its adjoining areas on right bank or river Buroi under SDRF for the year 2020-21.,Works,Open Tender,Works,Civil Works,No,No,NA ,27-Jan-2021 06:00 PM,NA ,180.0,No ,No,Online,05-Feb-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,14999735.0,KAMAL KAKATI,14080019.0,Accepted-AOC,15-May-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2},2021_05,SONITPUR,,SONITPUR,False,SONITPUR,"'Tezpur', 'BOTIAMARI'",NADUAR,Tezpur,Tezpur,Tezpur,True,Tezpur
1658,1368,2021_DoWR_19996_2,TEZPUR/2018-19/SDRF/III,Immediate measures for restoration of damages at Nasbhar and its adjoining area by the river Buroi under SDRF for the year 2018-19 RETENDER,Immediate measures for restoration of damages at Nasbhar and its adjoining area by the river Buroi under SDRF for the year 2018-19,Works,Open Tender,Works,Civil Works,No,No,NA ,25-Jan-2021 06:00 PM,NA ,180.0,No ,No,Online,03-Feb-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,9999598.0,PULIN BORGOHAIN,8999139.0,Accepted-AOC,18-May-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2},2021_06,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1659,1471,2021_DoWR_22439_1,TEZPUR/2019-20/SDRF/IV,Immediate measures for restoration of damage at Borajuli and its adjoining area by the river Buroi under SDRF for the year 2019-20,Immediate measures for restoration of damage at Borajuli and its adjoining area by the river Buroi under SDRF for the year 2019-20,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Aug-2021 06:00 PM,NA ,180.0,No ,No,Online,23-Aug-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,7499988.0,CHANDIT BARO,6749989.68,Accepted-AOC,27-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2},2021_10,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1660,1489,2021_DoWR_23149_1,TEZPUR/2021-22/SOPD-G/I,R/S of existing Panchayat bund and extension of it from Bosa-Simalu PWD road to Hastamanghat road including A/E measures on R/Bank of river Brahmaputra,R/S of existing Panchayat bund and extension of it from Bosa-Simalu PWD road to Hastamanghat road including A/E measures on R/Bank of river Brahmaputra,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Oct-2021 06:00 PM,NA ,180.0,No ,No,Online,01-Nov-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,132712027.0,BIRKHANG BASUMATARY,119440825.0,Rejected-Finance,28-Dec-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,True,True,Repair and Restoration,"{'r s': 2, 'extension': 2}",2021_12,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1661,1537,2021_AEGCL_23514_1,AEGCL/DGM(Civil)/2021-22/15,"Supply and fittings of aluminium partition with door, construction of decorative cable trench and painting of control room building at 132KV Depota GSS, AEGCL","Supply and fittings of aluminium partition with door, construction of decorative cable trench and painting of control room building at 132KV Depota GSS, AEGCL",Works,Open Tender,Works,Civil Works,No,No,NA ,30-Nov-2021 02:00 PM,NA ,180.0,No ,No,Online,22-Dec-2021 03:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),"Depota, Tezpur",784001.0,2.0,607144.0,ALHAZUDDIN AHMED,608733.0,Accepted-AOC,08-Mar-2022,AOC,Assam Electricity Grid Corporation Ltd||CGM (T and T),True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 2, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,False,Others,,2022_03,,,SONITPUR,False,SONITPUR,,,,,Tezpur,True,Tezpur
1662,1554,2021_DoWR_23639_2,TEZPUR/2021-22/SOPD-FDR/I,Construction of flood wall to protect Balipara and its adjoining area from the flood inundation of river Jorasar. RETENDER,Construction of flood wall to protect Balipara and its adjoining area from the flood inundation of river Jorasar.,Works,Open Tender,Works,Civil Works,No,No,NA ,12-Jan-2022 06:00 PM,NA ,180.0,No ,No,Online,19-Jan-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,55476098.0,RAM SAGAR PRASAD,49928488.0,Rejected-AOC,02-Mar-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 4, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 2, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,False,Others,,2022_03,SONITPUR,,SONITPUR,False,SONITPUR,"'Tezpur', 'BALIPARA'",BALIPARA,Tezpur,Tezpur,Tezpur,True,Tezpur
1663,1559,2021_DoWR_23672_2,TEZPUR/2021-22/SOPD-ODS/I,Construction of new embankment from Bukagaon to Mansiri outfall of river Jiabharali on its right bank including A/E measures.,Construction of new embankment from Bukagaon to Mansiri outfall of river Jiabharali on its right bank including A/E measures.,Works,Open Tender,Works,Civil Works,No,No,NA ,05-Jan-2022 06:00 PM,NA ,180.0,No ,No,Online,12-Jan-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,114257038.0,UNICON PROJECTS PVT. LTD.,102831334.0,Rejected-Finance,02-Mar-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Others,,2022_03,SONITPUR,,SONITPUR,False,SONITPUR,"'Tezpur', 'MANSIRI', 'Mansiri'",BALIPARA,Tezpur,Tezpur,Tezpur,True,Tezpur
1664,1591,2021_DoWR_23668_2,TEZPUR/2021-22/SOPD-FDR/II,Anti-erosion measures to protect batiamari and its adjoining area from the erosion of river Brahmaputra.,Anti-erosion measures to protect batiamari and its adjoining area from the erosion of river Brahmaputra.,Works,Open Tender,Works,Civil Works,No,No,NA ,05-Jan-2022 06:00 PM,NA ,180.0,No ,No,Online,12-Jan-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,133199372.0,Flexituff Ventures International Ltd.,119879436.0,Accepted-AOC,25-Mar-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 4, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,False,Others,,2022_04,SONITPUR,,SONITPUR,False,SONITPUR,"'Tezpur', 'Batiamari'",NADUAR,Tezpur,Tezpur,Tezpur,True,Tezpur
1665,1601,2022_SCD_23998_10,TENDER/NIT/2021-22/4009 Dated.07.01.2022,Mornoiguri Anti Erosion Measure cum Land Development Project under RIDF-XXVII,Mornoiguri Anti Erosion Measure cum Land Development Project under RIDF-XXVII,Works,Open Tender,Works,Civil Works,No,No,NA ,10-Jan-2022 04:00 PM,NA ,180.0,No ,No,Online,29-Jan-2022 03:00 PM,Soil Conservation Department||Director - SCD,Sonitpur,781005.0,2.0,7852096.0,Anurag Baishya,6517239.0,Rejected-Technical,04-Apr-2022,AOC,Soil Conservation Department||Director - SCD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,False,Others,,2022_04,,,SONITPUR,False,SONITPUR,,,,,,False,
1666,1720,2022_DoWR_24792_1,TEZPUR/2021-22/SDRF/IV,Immediate measures for restoration of damages at Bhojmari and its adjoining area from flood devastation of river Brahmaputra on its R/Bank under SDRF for 2021-22.,Immediate measures for restoration of damages at Bhojmari and its adjoining area from flood devastation of river Brahmaputra on its R/Bank under SDRF for 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Mar-2022 06:00 PM,NA ,180.0,No ,No,Online,02-Apr-2022 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,24999942.0,DHRUBAJYOTI GOGOI,22499949.0,Rejected-AOC,28-Jun-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2},2022_06,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1667,1721,2022_DoWR_24796_1,TEZPUR/2021-22/SDRF/VII,Immediate measures for restoration of Koroi-oni Nepaligaon area on the right bank embankment of river Jiabharali under SDRF for 2021-22.,Immediate measures for restoration of Koroi-oni Nepaligaon area on the right bank embankment of river Jiabharali under SDRF for 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Mar-2022 06:30 PM,NA ,180.0,No ,No,Online,02-Apr-2022 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,39999805.0,Haren Mahanta,35999825.0,Accepted-AOC,04-Jun-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2},2022_06,SONITPUR,,SONITPUR,False,SONITPUR,"'Tezpur', 'NEPALIGAON'",BALIPARA,Tezpur,Tezpur,Tezpur,True,Tezpur
1670,1832,2022_DoWR_25402_1,TEZPUR/2021-22/SOPDG/III,Restoration of right bank embankment of river Brahmaputra at Jarani area.,Restoration of right bank embankment of river Brahmaputra at Jarani area.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-May-2022 06:10 PM,NA ,180.0,No ,No,Online,19-May-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,16499727.0,KHEMSA TRADERS AND DEVELOPERS,14849755.0,Not Admitted-Fee/PreQual/Technical,16-Aug-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2},2022_08,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1672,1860,2022_DoWR_23979_2,TEZPUR/2021-22/RIDF-II/I,Anti-erosion measures to protect Bharalijuli and Tengabari area from the erosion of river Borgang on right bank. RETENDER,Anti-erosion measures to protect Bharalijuli and Tengabari area from the erosion of river Borgang on right bank.,Works,Open Tender,Works,Civil Works,No,No,NA ,26-May-2022 06:00 PM,NA ,180.0,No ,No,Online,02-Jun-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,99998597.0,MS PG Construction,89998738.0,Accepted-AOC,25-Aug-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 4, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,RIDF,True,False,Others,,2022_09,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1674,1918,2022_DoWR_24797_1,TEZPUR/2021-22/SDRF/VIII,Immediate measures for restoration of damages at Singimari and its adjoining area from flood devastation of river Brahmaputra on its R/Bank under SDRF for 2021-22.,Immediate measures for restoration of damages at Singimari and its adjoining area from flood devastation of river Brahmaputra on its R/Bank under SDRF for 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Mar-2022 06:50 PM,NA ,180.0,No ,No,Online,02-Apr-2022 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,19999997.0,Sri Uday Baishya,17999997.0,Rejected-AOC,26-Oct-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2},2022_11,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1675,1940,2022_DoWR_24788_2,TEZPUR/2021-22/SDRF/II,Immediate measures for restoration of damages at Balichapori and its adjoining area of the river Bardikarai under SDRF for 2021-22. RETENDER,Immediate measures for restoration of damages at Balichapori and its adjoining area of the river Bardikarai under SDRF for 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,31-May-2022 06:00 PM,NA ,180.0,No ,No,Online,07-Jun-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,14999854.0,MADHURJYA BORAH,13499869.0,Accepted-AOC,08-Dec-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2},2022_12,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1676,1965,2022_DoWR_24791_3,TEZPUR/2021-22/SDRF/III,Immediate measures for restoration of Batasipur area in the right bank of river Sopai under SDRF for 2021-22. RETENDER,Immediate measures for restoration of Batasipur area in the right bank of river Sopai under SDRF for 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,18-Jul-2022 06:00 PM,NA ,180.0,No ,No,Online,25-Jul-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,13999975.0,Kumar Ravi Jaiswal,12599978.0,Not Admitted-Fee/PreQual/Technical,03-Jan-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2},2023_01,SONITPUR,,SONITPUR,False,SONITPUR,"'Tezpur', 'SOPAI'",DHEKIAJULI,Tezpur,Tezpur,Tezpur,True,Tezpur
1677,2130,2022_DoWR_28090_2,TEZPUR/2022-23/RIDF/II,Restoration of Meghaijarani area on the R/Bank embankment of river Gabharu RETENDER,Restoration of Meghaijarani area on the R/Bank embankment of river Gabharu,Works,Open Tender,Works,Civil Works,No,No,NA ,27-Jan-2023 06:30 PM,NA ,180.0,No ,No,Online,02-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,82018879.0,Akhil Kumar Jain,73816991.0,Rejected-Technical,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Repair and Restoration,{'restoration': 2},2023_05,SONITPUR,,SONITPUR,False,SONITPUR,"'Tezpur', 'MEGHAIJARANI'",DHEKIAJULI,Tezpur,Tezpur,Tezpur,True,Tezpur
1678,2135,2022_DoWR_28254_1,TEZPUR/2022-23/SOPDG/I,Restoration of both bank embankment of river Belsiri including breach closing work.,Restoration of both bank embankment of river Belsiri including breach closing work.,Works,Open Tender,Works,Civil Works,No,No,NA ,16-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,06-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,124998921.0,Maa Kamakhya art,112499029.0,Rejected-AOC,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2},2023_05,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
