tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity(days),should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_₹,bidder_name,awarded_value,status,contract_date_:,department,matched_categories,matched_keywords,intent_tag,is_coastal_district,is_drought_district
2021_OLIC_71000_1,03/21-22(15),Revival of Dudhari L.I.Project under Semiliguda Block of Koraput District,Revival of Dudhari L.I.Project under Semiliguda Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"14,08,300",DAITARI SIA,"1,579,872",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|revival,Unknown,False,False
2021_OLIC_71005_1,03/21-22(20),Revival of Lenjiguda I L.I.Project under Semiliguda Block of Koraput District,Revival of Lenjiguda I L.I.Project under Semiliguda Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"13,89,600",MANOJ KUMAR PANDA,"1,560,048",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|revival,Unknown,False,False
2021_OLIC_71006_1,03/21-22(21),Revival of Subai II L.I.Project under Semiliguda Block of Koraput District,Revival of Subai II L.I.Project under Semiliguda Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"14,12,000",MANOJ KUMAR PANDA,"1,579,872",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|revival,Unknown,False,False
2021_OLIC_71007_1,03/21-22(22),Revival of Kabataguda I L.I.Project under Pottangi Block of Koraput District,Revival of Kabataguda I L.I.Project under Pottangi Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"14,13,700",M/S MAHAMAYEE ENTERPRISES,"1,582,896",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|revival,Unknown,False,False
2021_OLIC_71008_1,03/21-22(23),Revival of Kabataguda II L.I.Project under Pottangi Block of Koraput District,Revival of Kabataguda II L.I.Project under Pottangi Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"14,14,000",M/S MAHAMAYEE ENTERPRISES,"1,582,224",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|revival,Unknown,False,False
2021_OLIC_71012_1,03/21-22(27),Revival of Machhaput L.I.Project under Dasmantpur Block of Koraput District,Revival of Machhaput L.I.Project under Dasmantpur Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"13,96,000",ANUP KUMAR GANTAYAT,"1,561,952",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|revival,Unknown,False,False
2021_OLIC_71013_1,03/21-22(28),Revival of Biriguda L.I.Project under Dasmantpur Block of Koraput District,Revival of Biriguda L.I.Project under Dasmantpur Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"14,13,100",ANUP KUMAR GANTAYAT,"1,581,328",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|revival,Unknown,False,False
2021_OLIC_71014_1,03/21-22(29),Revival of Malibisali I L.I.Project under Dasmantpur Block of Koraput District,Revival of Malibisali I L.I.Project under Dasmantpur Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"13,41,000",M/S. PADHI ELECTRICALS,"1,500,800",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|revival,Unknown,False,False
2021_OLIC_71015_1,03/21-22(30),Revival of Nandigam III L.I.Project under Dasmantpur Block of Koraput District,Revival of Nandigam III L.I.Project under Dasmantpur Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"13,94,400",M/S. PADHI ELECTRICALS,"1,559,936",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|revival,Unknown,False,False
2021_OLIC_71018_1,03/21-22(33),Revival of Kakiriguma I L.I.Project under Laxmipur Block of Koraput District,Revival of Kakiriguma I L.I.Project under Laxmipur Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"13,71,400",ARUN KUMAR MAHALIK,"1,536,304",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C1_WaterConservation|C2_Irrigation|C3_Drought,irrigation|l.i.|lift irrigation|mip|revival,Unknown,False,False
2021_OLIC_71026_1,03/21-22(40),Installation and Energisation of Anlaguda I L.I.Project under Baipariguda Block of Koraput District,Installation and Energisation of Anlaguda I L.I.Project under Baipariguda Block of Koraput District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Sep-2021 10:00 AM,NA ,270.0,No ,No,Online,28-Sep-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,Koraput,764020.0,1.0,"16,99,500",BADAL PATTNAIK,"1,907,024",Accepted-AOC,08-Dec-2021,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2021_OLIC_71563_3,e-Procurement BID ID No. 06/2021-22,Revival of Banajodi-II l.I. Project under Keonjhar block in Keonjhar district,Revival of Banajodi-II l.I. Project under Keonjhar block in Keonjhar district,Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,05-Oct-2021 04:00 PM,NA ,180.0,No ,No,Online,21-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,1.0,,DUKHABANDHU SETHY,"1,249,414",Accepted-AOC,19-Dec-2021,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation|C3_Drought,irrigation|l.i.|l.i. project|lift irrigation|revival,Unknown,False,False
2021_ORULB_66213_5,MC(CMC)CTC_Div-II_No8/2020-21,Provision of Temporary Transit Shed at proposed relocation sites at Laxmanpur Jagatpur (Left Side) for rehabilitation and resettlement of person affected by the redevelopment for expansion of Taladanda Canal Road (Both side) from Ranihat Bridge to NH,Provision of Temporary Transit Shed at proposed relocation sites at Laxmanpur Jagatpur (Left Side) for rehabilitation and resettlement of person affected by the redevelopment for expansion of Taladanda Canal Road (Both side) from Ranihat Bridge to NH,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,01-Mar-2021 11:00 AM,NA ,90.0,No ,No,Online,09-Mar-2021 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,,CHITTA RANJAN SAHOO,"357,042",Accepted-AOC,09-Dec-2021,Municipal Bodies||Cuttack Municipal Corporation,C2_Irrigation,canal,DamageResponse,False,False
2021_ORULB_66215_3,MC(CMC)CTC_Div-II_No10/2020-21,Provision of Additional Temporary Transit Shed at proposed relocation sites at Laxmanpur Jagatpur (Right Side) for rehabilitation and resettlement of person affected by the redevelopment for expansion of Taladanda Canal Road (Both side) from Ranihat,Provision of Additional Temporary Transit Shed at proposed relocation sites at Laxmanpur Jagatpur (Right Side) for rehabilitation and resettlement of person affected by the redevelopment for expansion of Taladanda Canal Road (Both side) from Ranihat,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,13-Mar-2021 11:00 AM,NA ,90.0,No ,No,Online,22-Mar-2021 04:00 PM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,,CHITTA RANJAN SAHOO,"357,042",Accepted-AOC,09-Dec-2021,Municipal Bodies||Cuttack Municipal Corporation,C2_Irrigation,canal,DamageResponse,False,False
2021_ORULB_66215_4,MC(CMC)CTC_Div-II_No10/2020-21,Provision of Additional Temporary Transit Shed at proposed relocation sites at Laxmanpur Jagatpur (Left Side) for rehabilitation and resettlement of person affected by the redevelopment for expansion of Taladanda Canal Road (Both side) from Ranihat B,Provision of Additional Temporary Transit Shed at proposed relocation sites at Laxmanpur Jagatpur (Left Side) for rehabilitation and resettlement of person affected by the redevelopment for expansion of Taladanda Canal Road (Both side) from Ranihat B,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,13-Mar-2021 11:00 AM,NA ,90.0,No ,No,Online,22-Mar-2021 04:00 PM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,,CHITTA RANJAN SAHOO,"357,042",Accepted-AOC,09-Dec-2021,Municipal Bodies||Cuttack Municipal Corporation,C2_Irrigation,canal,DamageResponse,False,False
2021_ORULB_66839_13,11/SMC_SBP/2020-21,Construction of Road near Nanakram School at Daldalipada Ward No-17,Construction of Road near Nanakram School at Daldalipada Ward No-17,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,04-Mar-2021 11:00 AM,NA ,120.0,No ,No,Online,18-Mar-2021 11:00 AM,Municipal Bodies||Sambalpur Municipal Corporation,Sambalpur,768001.0,1.0,"4,01,440",JAYANTA KUMAR MEHER,"401,440.35",Accepted-AOC,04-Dec-2021,Municipal Bodies||Sambalpur Municipal Corporation,C2_Irrigation,lip,Mitigation,False,False
2021_ORULB_72767_8,NAC-ODG-03/2021-22,RCC Drain,"Construction of RCC Drain from the house of Sribatchha Sahoo to Radhamadhab Tarun Seba sangha house at Puspa Bhandar Sahi ,Ward-13",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,20-Nov-2021 10:00 AM,NA ,30.0,No ,No,Offline,01-Dec-2021 11:00 AM,Municipal Bodies,NAC Odagaon,751028.0,1.0,"4,46,428",SUDIPTA KUMAR MOHAPATRA,"446,428.55",Accepted-AOC,10-Dec-2021,Municipal Bodies,C5_ClimateSmartFarming,sri,Mitigation,False,False
2021_ORULB_73059_14,SNP-MUN-08/2021-22,Construction of Paver Road from Prasanta Pradhan house to Aswini Hota Ward No.2 in Sonepur Municipality,Construction of Paver Road from Prasanta Pradhan house to Aswini Hota Ward No.2 in Sonepur Municipality,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,25-Nov-2021 11:00 AM,NA ,120.0,No ,No,Online,06-Dec-2021 11:00 AM,Municipal Bodies||Sonepur Municipal Council,SONEPUR MUNICIPALITY,767017.0,1.0,"3,85,841",Saswat Kumar Mishra,"354,973.62",Accepted-AOC,30-Dec-2021,Municipal Bodies||Sonepur Municipal Council,C5_ClimateSmartFarming,swi,Mitigation,False,False
2021_OSAMB_71807_1,RMC Boudh- 03/2020-21,Construction of Different Type of Infrastructure at Khuntabandh and Model Market Yard Under RMC Boudh,As per DTCN,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,21-Oct-2021 10:00 AM,NA ,90.0,No ,No,Online,03-Nov-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Boudh,Khuntabandh,762014.0,2.0,"74,74,027",Basanta Kumar Swain,"7,361,916",Accepted-AOC,03-Dec-2021,Odisha State Agricultural Marketing Board||RMC Boudh,C2_Irrigation,rmc,Unknown,False,False
2021_SERIF_71808_14,VI-38(06)/SERIFED/2021-22/ 1339,"Construction of Common Facility Centre at Tara Tarini Mahila WCS, Cuttack.","Construction of Common Facility Centre at Tara Tarini Mahila WCS, Cuttack.",Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,21-Oct-2021 06:55 PM,NA ,90.0,No ,No,Online,29-Oct-2021 11:30 AM,Odisha Cooperative Tasar and Silk Federation LTD,"Tara Tarini Mahila WCS, Cuttack",753002.0,1.0,,BISWAJIT BHARATI,"1,009,971.81",Accepted-AOC,31-Dec-2021,Odisha Cooperative Tasar and Silk Federation LTD,C8_Scheme,omm,Mitigation,False,False
2021_SERIF_71808_15,VI-38(06)/SERIFED/2021-22/ 1339,"Construction of Common Facility Centre at Nilagiri Adivasi WCS, Balesore.","Construction of Common Facility Centre at Nilagiri Adivasi WCS, Balesore.",Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,21-Oct-2021 06:55 PM,NA ,90.0,No ,No,Online,29-Oct-2021 11:30 AM,Odisha Cooperative Tasar and Silk Federation LTD,"Nilagiri Adivasi WCS, Balesore",756040.0,1.0,,BISWAJIT BHARATI,"1,009,971.81",Accepted-AOC,30-Dec-2021,Odisha Cooperative Tasar and Silk Federation LTD,C8_Scheme,omm,Mitigation,False,False
2021_WCUTT_72031_1,WATCO (W) - 08 /2021-22 Dtd.21.10.2021_1,"Shifting Utility Water Supply pipelines (Widening and Strengthening of Taladanda Canal Embankment road on Left sides (NH-16 Junction to Nayabazar Junction) from 3/520km to 5/063km Under WATCO Section, Nayabazar, Cuttack","Shifting Utility Water Supply pipelines (Widening and Strengthening of Taladanda Canal Embankment road on Left sides (NH-16 Junction to Nayabazar Junction) from 3/520km to 5/063km Under WATCO Section, Nayabazar, Cuttack",Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,29-Oct-2021 09:00 AM,NA ,120.0,No ,No,Online,16-Nov-2021 12:30 PM,WATCO Bhubaneswar||Director (Operation) Watco||WATCO Division Cuttack,Cuttack,753003.0,1.0,"25,87,278",BHARAT DAS,"2,199,445",Accepted-AOC,08-Dec-2021,WATCO Bhubaneswar||Director (Operation) Watco||WATCO Division Cuttack,C2_Irrigation|C4_FloodCyclone,canal|embankment,Mitigation,False,False
2021_WCUTT_72035_1,WATCO (W) - 08 /2021-22 Dtd.21.10.2021_2,"Widening and Strengthening of Taladanda Canal Embankment road on 3/625Km to 5/200Km on RHS, Shifting of PHD Pipelines","Widening and Strengthening of Taladanda Canal Embankment road on 3/625Km to 5/200Km on RHS, Shifting of PHD Pipelines",Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,29-Oct-2021 09:00 AM,NA ,120.0,No ,No,Online,16-Nov-2021 12:30 PM,WATCO Bhubaneswar||Director (Operation) Watco||WATCO Division Cuttack,Cuttack,753003.0,2.0,"52,53,123",ARATA RANJAN BISWAL,"4,465,680",Accepted-AOC,13-Dec-2021,WATCO Bhubaneswar||Director (Operation) Watco||WATCO Division Cuttack,C2_Irrigation|C4_FloodCyclone,canal|embankment,Mitigation,False,False
2020_OLIC_63605_4,14/2020-21 OLIC/ Dt 02.11.2020,INSTALATION AND ENERGISATION OF PATAPUR-VI LI PROJECT,INSTALATION AND ENERGISATION OF PATAPUR-VI LI PROJECT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,06-Nov-2020 11:00 AM,NA ,90.0,No ,No,Online,19-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BANKI-II BLOCK,754001.0,1.0,"20,75,000",AKSHAYA KUMAR MALLICK,17.64,Accepted-AOC,25-Aug-2022,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_CEBBS_71979_12,e-Procurement Notice No. SE-AID-7/2021-22,Improvement to Kusupangi Minor from RD 2820m to RD 3100m of Derjang Irrigation Project. (Working RD 2820m to 3134m and construction of VRC at RD 1275m and 1810m).,Improvement to Kusupangi Minor from RD 2820m to RD 3100m of Derjang Irrigation Project. (Working RD 2820m to 3134m and construction of VRC at RD 1275m and 1810m).,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,28-Oct-2021 10:00 AM,NA ,90.0,No ,No,Online,08-Nov-2021 10:00 AM,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,Angul,759143.0,1.0,,AMARENDRA SAMAL,"1,338,398",Accepted-AOC,17-Aug-2022,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,C2_Irrigation,irrigation,Mitigation,False,False
2021_CEBBS_71979_13,e-Procurement Notice No. SE-AID-7/2021-22,Improvement to Paniola Minor from RD 110m to RD 350m of Derjang Irrigation Project.,Improvement to Paniola Minor from RD 110m to RD 350m of Derjang Irrigation Project.,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,28-Oct-2021 10:00 AM,NA ,90.0,No ,No,Online,08-Nov-2021 10:00 AM,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,Angul,759143.0,1.0,,AMARENDRA SAMAL,"892,191",Accepted-AOC,17-Aug-2022,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,C2_Irrigation,irrigation,Mitigation,False,False
2021_CEBBS_71979_14,e-Procurement Notice No. SE-AID-7/2021-22,"Strengthening of Right Bank of Angul Main Canal from RD 500m to 710m, 2140m to 3470m of Derjang Irrigation Project.","Strengthening of Right Bank of Angul Main Canal from RD 500m to 710m, 2140m to 3470m of Derjang Irrigation Project.",Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,28-Oct-2021 10:00 AM,NA ,90.0,No ,No,Online,08-Nov-2021 10:00 AM,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,Angul,759143.0,1.0,,ABHISHEK MISHRA,"805,373",Accepted-AOC,17-Aug-2022,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,C2_Irrigation,canal|irrigation,Mitigation,False,False
2021_CEBBS_71979_5,e-Procurement Notice No. SE-AID-7/2021-22,Protection to scoured bank on Ramial Right near village Koriapala at check dam of Kamakhyanagar Block.,Protection to scoured bank on Ramial Right near village Koriapala at check dam of Kamakhyanagar Block.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,28-Oct-2021 10:00 AM,NA ,90.0,No ,No,Online,08-Nov-2021 10:00 AM,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,Angul,759143.0,1.0,,ABHIRAM MALLIK,"968,591",Accepted-AOC,17-Aug-2022,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Angul Irrigation Division Angul,C1_WaterConservation|C2_Irrigation,check dam|irrigation,Unknown,False,False
2021_CEBBS_73409_1,e-Procurement Notice No. SE-AID-10-2021-22,Improvement to Dadaraghati Dam of Dadaraghati Irrigation Project (Electrical Part).,Improvement to Dadaraghati Dam of Dadaraghati Irrigation Project (Electrical Part).,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,03-Dec-2021 10:00 AM,NA ,90.0,No ,No,Online,15-Dec-2021 10:00 AM,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Manjore Irr.Divn. Athamalik,Angul,759143.0,1.0,,M/s. EASTERN ENGINEERING,"1,380,727",Accepted-AOC,30-Aug-2022,CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul||EE Manjore Irr.Divn. Athamalik,C2_Irrigation,irrigation,Mitigation,False,False
2021_OCTDM_74405_1,GCF-W2-2/2021,GCF-W2-2/2021,Construction of Ground Water Recharge Well in Minor Irrigation tanks and Panchayati Raj and Drinking Water Department tanks Package ID- SNP-1,Works,National Competitive Bid,Item Rate,Civil Works - Others,No,No,NA ,21-Dec-2021 10:00 AM,28-Dec-2021 11:00 AM ,90.0,No ,No,Both(Online/Offline),20-Jan-2022 03:30 PM,Orissa Community Tank Development and Management Society,Bhubaneswar,751001.0,2.0,,PM CONTRACTORS PRIVATE LIMITED,"44,141,270",Accepted-AOC,05-Aug-2022,Orissa Community Tank Development and Management Society,C1_WaterConservation|C2_Irrigation|C3_Drought|C8_Scheme,ground water|ground water recharge|irrigation|minor irrigation|omm|recharge,Mitigation,False,False
2021_OCTDM_74405_3,GCF-W2-2/2021,GCF-W2-2/2021,Construction of Ground Water Recharge Well in Minor Irrigation tanks and Panchayati Raj and Drinking Water Department tanks Package ID-BOU-1,Works,National Competitive Bid,Item Rate,Civil Works - Others,No,No,NA ,21-Dec-2021 10:00 AM,28-Dec-2021 11:00 AM ,90.0,No ,No,Both(Online/Offline),20-Jan-2022 03:30 PM,Orissa Community Tank Development and Management Society,Bhubaneswar,751001.0,2.0,,PM CONTRACTORS PRIVATE LIMITED,"68,717,440",Accepted-AOC,10-Aug-2022,Orissa Community Tank Development and Management Society,C1_WaterConservation|C2_Irrigation|C3_Drought|C8_Scheme,ground water|ground water recharge|irrigation|minor irrigation|omm|recharge,Mitigation,False,False
2021_ORULB_66025_20,KM_03/2020-21,Construction of Road with paver block from Sribatsa Rout house to Laxmi Panda house at Ward No. 20,Construction of Road with paver block from Sribatsa Rout house to Laxmi Panda house at Ward No. 20,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,04-Feb-2021 12:00 PM,NA ,90.0,No ,No,Online,17-Feb-2021 11:00 AM,Municipal Bodies||Kendrapara Municipality,Kendrapara,754211.0,1.0,"1,94,017",mir salim,"192,853",Accepted-AOC,10-Aug-2022,Municipal Bodies||Kendrapara Municipality,C5_ClimateSmartFarming,sri,Mitigation,False,False
2022_IDCL_76496_1,IDCOL/E-PROC/GEO/790/2022,DIAMOND CORE DRILLING WORK FOR THAKURANI BLOCK A IRON ORE PL AREA IN BARBIL REGION OF IDCOL IN KEONJHAR DISTRICT OF ODISHA,DIAMOND CORE DRILLING WORK FOR THAKURANI BLOCK A IRON ORE PL AREA IN BARBIL REGION OF IDCOL IN KEONJHAR DISTRICT OF ODISHA,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,26-Mar-2022 11:30 AM,05-Apr-2022 11:30 AM ,180.0,No ,No,Online,19-Apr-2022 11:30 AM,Industrial Development Corporation of Odisha Limited,"Thakurani Block-A,Barbil",758035.0,2.0,,KARTIKAY EXPLORATION AND MINING SERVICES PVT LTD,"65,559,375",Accepted-AOC,05-Aug-2022,Industrial Development Corporation of Odisha Limited,C1_WaterConservation,mit,Mitigation,False,False
2022_OMC_76031_1,OMC/E-PROC/CnP/37/2022 Date 11/02/2022,"SUPPLY, INSTALLATION, ERECTION ,COMMISSIONING AND TWO YEARS AMC OF ONE 80MT ELECTRONIC WEIGH BRIDGE ALONGWITH BUNK HOUSE CONTROL ROOM AT AMPAVALLI LIMESTONE MINE, POTTANGI, OF IDCOL, DIST-KORAPUT OF ODISHA","SUPPLY, INSTALLATION, ERECTION ,COMMISSIONING AND TWO YEARS AMC OF ONE 80MT ELECTRONIC WEIGH BRIDGE ALONGWITH BUNK HOUSE CONTROL ROOM AT AMPAVALLI LIMESTONE MINE, POTTANGI, OF IDCOL, DIST-KORAPUT OF ODISHA",Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,14-Feb-2022 05:45 PM,23-Feb-2022 04:00 PM ,180.0,No ,No,Online,15-Mar-2022 05:00 PM,Orissa Mining Corporation,AMPAVALLI LIMESTONE MINE,764039.0,2.0,,LEOTRONIC SCALES PRIVATE LIMITED,"4,012,000",Accepted-AOC,05-Aug-2022,Orissa Mining Corporation,C8_Scheme,omm,Mitigation,False,False
2022_SERIF_78224_2,VI-30(14)/SERIFED/2022-23/ 656,"Construction of the common weaving centre with office room, raw material Godown, Guest room, Drum house at Mundahanapatna, Banamalipur, Khordha","Construction of the common weaving centre with office room, raw material Godown, Guest room, Drum house at Mundahanapatna, Banamalipur, Khordha",Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,08-Jun-2022 02:00 PM,NA ,90.0,No ,No,Online,17-Jun-2022 11:30 AM,Odisha Cooperative Tasar and Silk Federation LTD,Mundahanapatna WCS Banamalipur Khordha,752103.0,2.0,,PARIKSHITA BARIK,"5,773,435.01",Accepted-AOC,05-Aug-2022,Odisha Cooperative Tasar and Silk Federation LTD,C2_Irrigation|C8_Scheme,lip|omm,Mitigation,False,False
2022_WATCO_76588_1,WATCO (W)-40(7)/ 2021-22 Dt.28.03.2022,"Design, Construction, Testing and Commissioning of RCC ESR of capacity 21.35 lakh litre at Kimbhiria , GGP Colony in Bhubaneswar","Design, Construction, Testing and Commissioning of RCC ESR of capacity 21.35 lakh litre at Kimbhiria , GGP Colony in Bhubaneswar",Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,06-Apr-2022 11:00 AM,NA ,120.0,No ,No,Online,21-Apr-2022 12:30 PM,WATCO Bhubaneswar,GGP Colony in Bhubaneswar,751025.0,2.0,"6,61,85,000",Kariwala Brothers Aquastructure Private Limited,"68,038,180",Accepted-AOC,03-Aug-2022,WATCO Bhubaneswar,C8_Scheme,omm,Mitigation,False,False
